Unnamed: 0,DateTime,Open,High,Low,Close,Volume
0.0,2018-10-08,73.0,73.4,64.0,65.94,983700
1.0,2018-10-09,65.59,68.0,62.57,66.45,370400
2.0,2018-10-10,65.61,66.0,60.61,62.5,479600
3.0,2018-10-11,62.43,63.25,58.55,60.87,751100
4.0,2018-10-12,63.0,64.0,61.06,62.68,178000
5.0,2018-10-15,63.0,63.94,59.39,60.94,239500
6.0,2018-10-16,62.05,65.43,61.0,65.33,337900
7.0,2018-10-17,66.0,70.06,64.37,69.89,185300
8.0,2018-10-18,69.9,70.66,66.98,67.49,137200
9.0,2018-10-19,67.22,67.42,64.25,64.46,201900
10.0,2018-10-22,64.47,65.48,62.21,63.77,126800
11.0,2018-10-23,62.99,64.8,58.88,63.56,359900
12.0,2018-10-24,63.29,64.2,60.85,60.95,139000
13.0,2018-10-25,61.03,63.55,61.0,61.85,114500
14.0,2018-10-26,61.14,62.58,59.1,60.52,102700
15.0,2018-10-29,61.41,62.56,60.01,62.44,121300
16.0,2018-10-30,62.92,68.68,61.06,67.98,308600
17.0,2018-10-31,68.48,70.3,66.0,68.0,507300
18.0,2018-11-01,68.07,68.88,66.48,67.2,123800
19.0,2018-11-02,67.52,67.52,63.25,64.52,236100
20.0,2018-11-05,65.0,65.0,61.63,64.5,116000
21.0,2018-11-06,64.35,67.43,64.0,67.05,138200
22.0,2018-11-07,67.82,76.8,67.22,72.2,612000
23.0,2018-11-08,71.99,75.9,71.24,73.01,316200
24.0,2018-11-09,72.54,72.54,69.0,71.4,222000
25.0,2018-11-12,71.61,72.53,63.5,66.5,171400
26.0,2018-11-13,66.55,68.8,64.11,64.52,192600
27.0,2018-11-14,65.25,66.09,62.5,62.85,119400
28.0,2018-11-15,62.51,66.66,62.51,66.29,105000
29.0,2018-11-16,65.37,71.23,65.37,70.75,201600
30.0,2018-11-19,70.0,71.86,66.91,67.0,481800
31.0,2018-11-20,65.51,65.95,62.5,63.3,348100
32.0,2018-11-21,64.37,66.28,63.35,63.9,133800
33.0,2018-11-23,63.8,67.14,63.34,66.07,45600
34.0,2018-11-26,67.25,68.66,65.41,68.07,84400
35.0,2018-11-27,67.73,68.44,66.36,68.17,102500
36.0,2018-11-28,68.33,71.0,67.57,70.61,182000
37.0,2018-11-29,70.67,70.67,68.9,69.5,108200
38.0,2018-11-30,69.5,71.79,68.9,71.45,137700
39.0,2018-12-03,74.09,83.16,73.51,82.0,1273400
40.0,2018-12-04,81.6,83.84,72.51,72.52,1080500
41.0,2018-12-06,73.52,78.5,72.01,75.34,782400
42.0,2018-12-07,76.49,77.72,67.51,69.12,418700
43.0,2018-12-10,69.01,74.08,69.01,72.93,267600
44.0,2018-12-11,74.0,74.54,71.49,73.88,215300
45.0,2018-12-12,75.05,78.36,74.55,77.99,258100
46.0,2018-12-13,78.5,78.5,74.88,77.34,100000
47.0,2018-12-14,76.1,77.9,75.5,76.69,296700
48.0,2018-12-17,77.63,77.63,65.7,67.3,564700
49.0,2018-12-18,68.64,69.52,65.58,69.18,639200
50.0,2018-12-19,69.39,72.34,68.28,69.65,422000
51.0,2018-12-20,69.54,70.43,62.2,65.14,1032200
52.0,2018-12-21,65.02,65.99,62.0,62.53,1143400
53.0,2018-12-24,62.1,64.14,60.78,62.87,129400
54.0,2018-12-26,63.63,68.44,63.55,68.1,245600
55.0,2018-12-27,66.95,69.31,66.04,69.0,286500
56.0,2018-12-28,69.63,72.49,69.0,69.99,391900
57.0,2018-12-31,70.99,71.87,69.2,71.48,330100
58.0,2019-01-02,69.55,71.96,66.15,66.37,554000
59.0,2019-01-03,65.76,66.58,63.04,64.01,310500
60.0,2019-01-04,65.38,68.68,64.5,67.81,228800
61.0,2019-01-07,67.6,73.16,67.6,73.1,271500
62.0,2019-01-08,74.09,77.47,72.58,74.45,984200
63.0,2019-01-09,74.8,77.72,74.5,77.01,474700
64.0,2019-01-10,76.64,76.9,74.46,74.89,194100
65.0,2019-01-11,74.91,75.45,73.78,74.77,212200
66.0,2019-01-14,73.77,74.85,71.21,71.32,176800
67.0,2019-01-15,72.08,74.39,71.51,73.68,240300
68.0,2019-01-16,73.88,75.37,72.07,72.43,258100
69.0,2019-01-17,72.0,74.02,72.0,73.26,236700
70.0,2019-01-18,74.09,75.96,73.11,75.08,268600
71.0,2019-01-22,74.67,75.08,73.02,74.62,191000
72.0,2019-01-23,75.04,76.0,75.04,75.4,100600
73.0,2019-01-24,75.18,77.35,75.18,77.02,130600
74.0,2019-01-25,77.59,79.6,77.49,78.72,181400
75.0,2019-01-28,77.87,81.87,77.18,80.98,312700
76.0,2019-01-29,81.65,82.6,79.2,80.36,248300
77.0,2019-01-30,81.45,84.24,80.88,84.15,215400
78.0,2019-01-31,84.3,87.33,84.0,85.0,302100
79.0,2019-02-01,84.91,88.0,84.48,87.6,257100
80.0,2019-02-04,88.28,92.1,87.88,88.65,339500
81.0,2019-02-05,89.12,91.94,88.8,89.99,299900
82.0,2019-02-06,90.5,90.5,85.7,88.34,247600
83.0,2019-02-07,82.85,85.7,81.6,85.14,514300
84.0,2019-02-08,84.87,87.32,84.22,87.02,174300
85.0,2019-02-11,87.52,88.23,85.43,87.01,186900
86.0,2019-02-12,88.04,90.55,87.74,88.61,180100
87.0,2019-02-13,89.48,89.48,86.82,88.37,199100
88.0,2019-02-14,87.85,90.93,87.85,90.69,206300
89.0,2019-02-15,91.54,91.9,90.28,90.8,222400
90.0,2019-02-19,91.0,91.81,90.49,91.02,217000
91.0,2019-02-20,91.55,93.08,89.1,91.96,297800
92.0,2019-02-21,91.85,92.42,90.44,92.14,126100
93.0,2019-02-22,92.85,94.37,91.91,94.15,163500
94.0,2019-02-25,95.85,100.29,95.0,97.59,376400
95.0,2019-02-26,98.0,99.73,95.56,97.22,301700
96.0,2019-02-27,96.99,100.43,96.33,99.07,483600
97.0,2019-02-28,93.49,94.0,88.01,90.56,1422500
98.0,2019-03-01,92.24,93.31,90.0,93.16,655900
99.0,2019-03-04,94.13,94.13,85.69,90.1,1035400
100.0,2019-03-05,89.5,89.5,86.4,87.14,449700
101.0,2019-03-06,85.42,88.23,83.76,84.05,2361500
102.0,2019-03-07,84.0,87.2,83.67,84.94,1249900
103.0,2019-03-08,83.72,84.81,82.15,84.38,1016100
104.0,2019-03-11,84.49,87.19,84.09,84.99,1488000
105.0,2019-03-12,81.61,84.44,80.2,82.76,2862300
106.0,2019-03-13,82.98,83.14,80.5,82.0,2043000
107.0,2019-03-14,82.0,84.05,81.05,84.0,1315200
108.0,2019-03-15,83.63,85.14,83.5,85.11,1004100
109.0,2019-03-18,85.0,85.18,84.2,84.97,738000
110.0,2019-03-19,85.14,88.0,84.82,87.29,1179400
111.0,2019-03-20,87.62,90.38,86.39,90.0,1000200
112.0,2019-03-21,89.0,91.0,87.41,90.91,1465100
113.0,2019-03-22,89.99,89.99,87.11,88.32,688300
