,DateTime,Open,High,Low,Close,Volume
0,2001-02-07,31326570000.0,50122518750.0,31326570000.0,50122518750.0,30000
1,2001-02-08,40729556250.0,53260188750.0,40729556250.0,53260188750.0,24700
2,2001-02-09,40729556250.0,40729556250.0,40729556250.0,40729556250.0,12000
3,2001-02-12,40729556250.0,40729556250.0,37591886250.0,37591886250.0,7000
4,2001-02-13,50122518750.0,50122518750.0,50122518750.0,50122518750.0,5000
5,2001-02-14,43857202500.0,43857202500.0,37591886250.0,37591886250.0,7300
6,2001-02-15,37591886250.0,37591886250.0,37591886250.0,37591886250.0,15000
7,2001-02-20,43857202500.0,43857202500.0,43105365000.0,43857202500.0,11000
8,2001-02-21,49120065000.0,49120065000.0,40098015000.0,40098015000.0,1200
9,2001-02-26,34464240000.0,37591886250.0,21933607500.0,25061253750.0,89600
10,2001-02-28,22053903750.0,31326570000.0,22053903750.0,31326570000.0,37700
11,2001-03-01,31326570000.0,34464240000.0,25061253750.0,25061253750.0,130200
12,2001-03-02,32078407500.0,32078407500.0,25061253750.0,25061253750.0,15000
13,2001-03-05,26063707500.0,26063707500.0,23056357500.0,24058811250.0,15000
14,2001-03-06,30073511250.0,30073511250.0,30073511250.0,30073511250.0,1000
15,2001-03-07,24058811250.0,27066161250.0,22053903750.0,25061253750.0,40200
16,2001-03-08,25061253750.0,25061253750.0,25061253750.0,25061253750.0,6200
17,2001-03-09,27066161250.0,27066161250.0,27066161250.0,27066161250.0,800
18,2001-03-12,22053903750.0,22053903750.0,22053903750.0,22053903750.0,4000
19,2001-03-13,22053903750.0,22053903750.0,20049007500.0,20049007500.0,13800
20,2001-03-14,21051450000.0,21051450000.0,18795937500.0,21051450000.0,13000
21,2001-03-19,21051450000.0,21051450000.0,21051450000.0,21051450000.0,10000
22,2001-03-21,25061253750.0,25061253750.0,23056357500.0,23056357500.0,21600
23,2001-03-22,25061253750.0,25061253750.0,20049007500.0,25061253750.0,11000
24,2001-03-23,20049007500.0,20049007500.0,20049007500.0,20049007500.0,8000
25,2001-03-26,22053903750.0,27066161250.0,22053903750.0,25061253750.0,85100
26,2001-03-27,25061253750.0,25061253750.0,20049007500.0,21051450000.0,44500
27,2001-03-28,20049007500.0,20049007500.0,18044100000.0,18044100000.0,21000
28,2001-03-29,18044100000.0,18044100000.0,18044100000.0,18044100000.0,400
29,2001-03-30,18044100000.0,22053903750.0,17041657500.0,19046553750.0,46000
30,2001-04-03,21933607500.0,23056357500.0,19046553750.0,19046553750.0,9500
31,2001-04-04,19046553750.0,19046553750.0,19046553750.0,19046553750.0,5000
32,2001-04-05,21051450000.0,23056357500.0,21051450000.0,23056357500.0,9000
33,2001-04-06,20049007500.0,29071057500.0,20049007500.0,29071057500.0,41000
34,2001-04-09,39095561250.0,39095561250.0,37090665000.0,37090665000.0,2500
35,2001-04-10,37090665000.0,39095561250.0,37090665000.0,39095561250.0,9000
36,2001-04-11,39095561250.0,39095561250.0,35085757500.0,37090665000.0,20500
37,2001-04-12,37090665000.0,40098015000.0,35085757500.0,39095561250.0,76000
38,2001-04-16,40098015000.0,40098015000.0,30073511250.0,35085757500.0,91900
39,2001-04-17,31075965000.0,31075965000.0,31075965000.0,31075965000.0,12500
40,2001-04-18,35085757500.0,39095561250.0,30073511250.0,34083315000.0,129000
41,2001-04-19,38093107500.0,39095561250.0,31075965000.0,39095561250.0,48000
42,2001-04-20,38093107500.0,39095561250.0,36088211250.0,38093107500.0,38400
43,2001-04-23,38093107500.0,38093107500.0,32078407500.0,32078407500.0,10500
44,2001-04-24,32078407500.0,35085757500.0,32078407500.0,32078407500.0,30900
45,2001-04-25,32078407500.0,33080861250.0,30073511250.0,30073511250.0,27000
46,2001-04-26,32078407500.0,33080861250.0,29071057500.0,29071057500.0,16600
47,2001-04-27,29071057500.0,29071057500.0,29071057500.0,29071057500.0,3000
48,2001-04-30,29071057500.0,30073511250.0,29071057500.0,29071057500.0,16000
49,2001-05-02,29071057500.0,31075965000.0,27066161250.0,27066161250.0,39000
50,2001-05-03,26063707500.0,27066161250.0,26063707500.0,26063707500.0,26100
51,2001-05-04,26063707500.0,28068603750.0,25061253750.0,25061253750.0,30100
52,2001-05-07,28068603750.0,28068603750.0,23056357500.0,26063707500.0,36600
53,2001-05-08,25061253750.0,25061253750.0,25061253750.0,25061253750.0,1900
54,2001-05-09,24058811250.0,25061253750.0,24058811250.0,25061253750.0,44900
55,2001-05-10,26063707500.0,32078407500.0,25061253750.0,30073511250.0,109500
56,2001-05-11,31075965000.0,31075965000.0,29071057500.0,29071057500.0,29400
57,2001-05-14,30073511250.0,30073511250.0,29071057500.0,29071057500.0,10600
58,2001-05-15,28068603750.0,30073511250.0,25061253750.0,25061253750.0,60700
59,2001-05-16,25061253750.0,25061253750.0,20049007500.0,20049007500.0,45200
60,2001-05-17,23056357500.0,23056357500.0,23056357500.0,23056357500.0,2400
61,2001-05-18,23056357500.0,23056357500.0,23056357500.0,23056357500.0,400
62,2001-05-21,23056357500.0,29071057500.0,22053903750.0,29071057500.0,72000
63,2001-05-22,30073511250.0,31075965000.0,30073511250.0,30073511250.0,19600
64,2001-05-24,30073511250.0,30073511250.0,30073511250.0,30073511250.0,8600
65,2001-05-25,30073511250.0,31075965000.0,30073511250.0,31075965000.0,17400
66,2001-05-29,31075965000.0,32078407500.0,30073511250.0,30073511250.0,45500
67,2001-05-31,30073511250.0,30073511250.0,30073511250.0,30073511250.0,10000
68,2001-06-01,30073511250.0,32078407500.0,30073511250.0,32078407500.0,3500
69,2001-06-04,32078407500.0,32078407500.0,32078407500.0,32078407500.0,6000
70,2001-06-05,30073511250.0,30073511250.0,30073511250.0,30073511250.0,4700
71,2001-06-06,30073511250.0,30073511250.0,30073511250.0,30073511250.0,400
72,2001-06-11,30073511250.0,30073511250.0,30073511250.0,30073511250.0,5700
73,2001-06-12,30073511250.0,30073511250.0,30073511250.0,30073511250.0,12700
74,2001-06-13,30073511250.0,32078407500.0,30073511250.0,32078407500.0,8700
75,2001-06-14,32078407500.0,32078407500.0,32078407500.0,32078407500.0,17000
76,2001-06-15,35085757500.0,37090665000.0,34083315000.0,36088211250.0,81000
77,2001-06-18,34083315000.0,34083315000.0,30073511250.0,30073511250.0,55300
78,2001-06-20,35085757500.0,36088211250.0,34083315000.0,36088211250.0,25700
79,2001-06-21,37090665000.0,38093107500.0,36088211250.0,36088211250.0,19900
80,2001-06-22,36088211250.0,38093107500.0,36088211250.0,38093107500.0,7800
81,2001-06-25,36088211250.0,36088211250.0,33080861250.0,33080861250.0,21000
82,2001-06-26,33080861250.0,33080861250.0,33080861250.0,33080861250.0,6000
83,2001-06-27,33080861250.0,33080861250.0,33080861250.0,33080861250.0,4000
84,2001-06-28,33983066250.0,33983066250.0,31978158750.0,31978158750.0,38500
85,2001-07-02,29071057500.0,34083315000.0,23056357500.0,23056357500.0,37400
86,2001-07-03,28068603750.0,28068603750.0,28068603750.0,28068603750.0,300
87,2001-07-05,28068603750.0,28068603750.0,28068603750.0,28068603750.0,2000
88,2001-07-06,24058811250.0,25061253750.0,24058811250.0,25061253750.0,15000
89,2001-07-10,23557578750.0,28068603750.0,23557578750.0,25061253750.0,22700
90,2001-07-11,28068603750.0,28068603750.0,28068603750.0,28068603750.0,5000
91,2001-07-13,24058811250.0,25061253750.0,24058811250.0,25061253750.0,22800
92,2001-07-16,23557578750.0,23557578750.0,22053903750.0,22053903750.0,27000
93,2001-07-18,20049007500.0,20049007500.0,20049007500.0,20049007500.0,1000
94,2001-07-23,25061253750.0,25061253750.0,25061253750.0,25061253750.0,500
95,2001-07-24,23056357500.0,26063707500.0,23056357500.0,26063707500.0,9000
96,2001-07-26,24058811250.0,24058811250.0,20049007500.0,20049007500.0,12600
97,2001-07-27,20049007500.0,20049007500.0,20049007500.0,20049007500.0,5000
98,2001-07-30,18044100000.0,18044100000.0,18044100000.0,18044100000.0,7500
99,2001-08-03,17041657500.0,17041657500.0,17041657500.0,17041657500.0,5000
100,2001-08-06,19046553750.0,20049007500.0,19046553750.0,20049007500.0,6500
101,2001-08-07,17041657500.0,17041657500.0,17041657500.0,17041657500.0,500
102,2001-08-08,17041657500.0,20049007500.0,17041657500.0,20049007500.0,39200
103,2001-08-09,18044100000.0,18044100000.0,18044100000.0,18044100000.0,1000
104,2001-08-10,18044100000.0,18044100000.0,18044100000.0,18044100000.0,13100
105,2001-08-14,17041657500.0,17041657500.0,17041657500.0,17041657500.0,10000
106,2001-08-15,15036750000.0,17041657500.0,15036750000.0,17041657500.0,15800
107,2001-08-16,19046553750.0,22053903750.0,19046553750.0,21051450000.0,51000
108,2001-08-17,22053903750.0,22053903750.0,21051450000.0,21051450000.0,20800
109,2001-08-20,22053903750.0,22053903750.0,22053903750.0,22053903750.0,1500
110,2001-08-21,22053903750.0,22053903750.0,20049007500.0,20049007500.0,22000
111,2001-08-22,21051450000.0,22053903750.0,20049007500.0,22053903750.0,25700
112,2001-08-23,20049007500.0,20049007500.0,20049007500.0,20049007500.0,20000
113,2001-08-24,21051450000.0,23056357500.0,20049007500.0,21051450000.0,110100
114,2001-08-27,20049007500.0,20049007500.0,14034296250.0,18044100000.0,125000
115,2001-08-28,18044100000.0,18044100000.0,16039203750.0,16039203750.0,53000
116,2001-08-29,18044100000.0,18044100000.0,16039203750.0,16039203750.0,30000
117,2001-08-30,18044100000.0,18044100000.0,18044100000.0,18044100000.0,12500
118,2001-08-31,19046553750.0,19046553750.0,19046553750.0,19046553750.0,15500
119,2001-09-04,18044100000.0,18044100000.0,16039203750.0,18044100000.0,15000
120,2001-09-06,16039207125.0,16039207125.0,15537982500.0,15537982500.0,21500
121,2001-09-07,17041657500.0,17041657500.0,17041657500.0,17041657500.0,47000
122,2001-09-10,17041657500.0,19046553750.0,16039203750.0,16039203750.0,27300
123,2001-09-17,16039207125.0,16039207125.0,13533080625.0,16039207125.0,24200
