Unnamed: 0,DateTime,Open,High,Low,Close,Volume
0.0,2021-03-11,74.93,77.78,70.13,73.9,59629300
1.0,2021-03-12,72.47,72.96,69.11,69.7,19714700
2.0,2021-03-15,70.02,74.06,66.25,72.15,19549800
3.0,2021-03-16,73.73,78.0,73.18,77.0,30274400
4.0,2021-03-17,76.03,79.1,74.89,76.79,10054100
5.0,2021-03-18,76.0,77.0,66.8,67.3,9627400
6.0,2021-03-19,69.47,72.7,68.08,70.5,6776500
7.0,2021-03-22,71.81,72.49,69.54,70.0,4238500
8.0,2021-03-23,70.1,71.75,67.63,68.0,4456000
9.0,2021-03-24,69.97,70.0,64.01,64.5,5460000
10.0,2021-03-25,62.01,69.85,60.69,67.85,6283000
11.0,2021-03-26,67.89,71.2,64.77,70.97,4531200
12.0,2021-03-29,69.0,69.09,66.51,67.03,4351600
13.0,2021-03-30,66.98,66.99,64.475,65.17,3394500
14.0,2021-03-31,65.5,67.19,64.57,64.83,4094900
15.0,2021-04-01,66.8,69.67,65.9,67.34,4063100
16.0,2021-04-05,70.14,72.86,68.56,70.76,8609500
17.0,2021-04-06,71.24,72.39,70.76,71.32,3915500
18.0,2021-04-07,70.7,71.14,67.88,68.73,4424800
19.0,2021-04-08,69.47,71.49,68.84,70.76,4244000
20.0,2021-04-09,70.5,74.99,70.205,71.83,9245500
21.0,2021-04-12,71.82,77.0,71.51,75.0,8004100
22.0,2021-04-13,74.69,83.41,73.51,82.05,17893700
23.0,2021-04-14,79.11,80.57,74.051,75.35,14785800
24.0,2021-04-15,75.5,80.75,74.56,79.66,8841100
25.0,2021-04-16,78.0,79.36,75.12,75.85,5156200
26.0,2021-04-19,75.87,78.3,71.43,72.0,6637700
27.0,2021-04-20,71.5,71.74,67.3,69.24,8393600
28.0,2021-04-21,68.81,71.99,67.6,71.76,4525000
29.0,2021-04-22,71.5,73.79,69.1,69.85,3372200
30.0,2021-04-23,70.04,72.38,69.59,71.78,2729300
31.0,2021-04-26,72.0,75.92,71.31,74.9,4192700
32.0,2021-04-27,74.77,75.37,72.33,74.35,3200600
33.0,2021-04-28,74.77,76.93,73.64,75.64,3084300
34.0,2021-04-29,76.71,77.6,72.83,76.12,4374900
35.0,2021-04-30,74.81,76.99,73.91,74.55,2420200
36.0,2021-05-03,74.86,75.1,70.61,71.08,3212200
37.0,2021-05-04,71.0,71.69,67.658,69.62,5379900
38.0,2021-05-05,70.6,70.88,66.46,66.59,4584800
39.0,2021-05-06,66.5,67.0,63.83,65.06,6004200
40.0,2021-05-07,67.01,68.48,66.2,67.9,4808200
41.0,2021-05-10,68.84,69.29,64.0,64.0,8124100
42.0,2021-05-11,64.88,77.787,64.7,77.65,30995000
43.0,2021-05-12,74.21,76.0,71.09,75.53,20823900
44.0,2021-05-13,75.15,75.15,67.51,69.68,17769500
