DateTime,Open,High,Low,Close,Volume
03/14/2011,129.99,130.48,129.06,130.05,235607780
03/15/2011,126.59,129.33,126.5,128.56,359794830
03/16/2011,128.15,128.57,125.28,126.175,469160630
03/17/2011,128.0,128.39,127.1,127.85,254521640
03/18/2011,128.84,128.88,127.51,127.76,230654390
03/21/2011,129.35,130.01,129.2,129.74,154065280
03/22/2011,129.72,129.89,129.17,129.29,129743412
03/23/2011,128.93,130.0,128.32,129.66,148648720
03/24/2011,130.4,131.09,129.67,130.9,159238290
03/25/2011,131.24,131.87,130.8921,131.3,155770000
03/28/2011,131.58,131.92,130.94,130.98,109839083
03/29/2011,130.87,131.9,130.44,131.86,129844555
03/30/2011,132.55,133.16,132.36,132.77,135895860
03/31/2011,132.6,132.96,132.45,132.59,132756530
04/01/2011,133.41,133.77,132.83,133.15,154038920
04/04/2011,133.43,133.67,132.88,133.26,100773342
04/05/2011,133.0,133.83,132.94,133.24,121083840
04/06/2011,133.88,134.0,133.12,133.66,120453617
04/07/2011,133.42,133.9775,132.66,133.32,170973200
04/08/2011,133.91,133.99,132.31,132.86,148014800
04/11/2011,133.0,133.45,132.14,132.46,121518486
04/12/2011,131.72,131.98,130.99,131.47,161480680
04/13/2011,132.08,132.18,130.96,131.46,162172970
04/14/2011,130.7,131.76,130.27,131.56,161271240
04/15/2011,131.8,132.37,131.41,132.04,170146610
04/18/2011,130.59,132.0301,129.51,130.56,210908210
04/19/2011,130.76,131.35,130.44,131.31,124321889
04/20/2011,132.88,133.39,132.79,133.1,156473000
04/21/2011,133.79,133.84,133.1046,133.78,136214510
04/25/2011,133.68,133.86,133.2,133.64,65760002
04/26/2011,134.05,135.06,133.91,134.791,146658430
04/27/2011,135.05,135.87,134.5,135.67,143104800
04/28/2011,135.43,136.29,135.41,136.11,124865764
04/29/2011,136.16,136.57,135.98,136.43,115094350
05/02/2011,137.07,137.18,135.95,136.22,126310033
05/03/2011,135.96,136.19,135.045,135.73,138445810
05/04/2011,135.67,135.73,134.23,134.83,182821160
